Feature_ID,mz,RT,RTmin,RTmax,parent_masstrack_id,peak_area,cSelectivity,goodness_fitting,snr,detection_counts,SERUM-1_copy_P1-E4_1_step1_1
F338,568.4696,1.746,1.712,1.83,2579,76530,0.29,0.7,10,1,84851
F339,431.3496,1.586,1.526,1.686,579,102896,1.0,0.89,10,1,124638
F340,488.3506,1.586,1.493,1.644,1437,94626,0.6,0.91,9,1,115465
F341,530.3721,3.421,3.354,3.472,2066,76692,1.0,0.96,8,1,91686
F342,431.3796,1.577,1.493,1.678,580,138700,1.0,0.9,12,1,162405
F343,569.3117,2.722,2.621,2.823,2583,271471,1.0,0.99,10,1,304413
F344,488.3606,1.644,1.611,1.67,1438,20748,1.0,0.97,5,1,29955
F345,530.3828,2.402,2.301,2.503,2067,1268570,1.0,0.99,88,1,1301656
F346,569.3296,1.417,1.375,1.518,2584,98836,1.0,0.85,13,1,119292
F347,530.4241,1.661,1.611,1.703,2070,62333,1.0,0.97,8,1,75267
F348,530.4241,2.411,2.327,2.478,2070,54288,1.0,0.87,5,1,73240
F349,489.3101,3.926,3.826,4.028,1448,225433,1.0,0.99,16,1,253049
F350,569.3395,5.308,5.206,5.4,2585,193406,1.0,0.99,14,1,220739
F351,531.271,1.594,1.535,1.67,2074,65129,1.0,0.97,7,1,83243
F352,569.3594,1.602,1.501,1.703,2587,306861,1.0,0.99,26,1,332671
F353,489.3334,1.594,1.493,1.628,1451,160234,1.0,0.92,19,1,177451
F354,432.2777,2.411,2.31,2.512,586,750663,1.0,1.0,8,1,875719
F355,432.2777,8.853,8.306,9.796,586,1048413,0.87,0.79,2,1,1921017
F356,569.4277,1.602,1.526,1.636,2590,182760,1.0,0.97,23,1,195803
F357,432.8126,2.099,2.074,2.141,590,26181,0.88,0.88,5,1,39200
F358,489.3468,1.644,1.611,1.72,1453,79664,1.0,0.85,14,1,95121
F359,531.3489,1.67,1.628,1.712,2080,41414,0.94,0.82,8,1,45138
F360,531.3489,1.737,1.712,1.838,2080,63627,0.88,0.63,7,1,81416
F361,489.3528,1.594,1.543,1.628,1454,50091,1.0,0.89,8,1,61561
F362,569.4577,1.678,1.586,1.779,2592,235585,1.0,0.94,16,1,261701
F363,531.3633,1.636,1.552,1.695,2082,69801,0.78,0.8,6,1,91340
F364,433.2384,1.636,1.552,1.737,599,413694,1.0,0.97,31,1,438555
F365,489.8119,3.943,3.876,3.986,1456,58171,1.0,0.86,7,1,75556
F366,570.3011,1.653,1.586,1.754,2593,70696,1.0,0.93,5,1,91270
F367,531.3824,2.386,2.293,2.486,2083,90413,1.0,0.98,4,1,114152
F368,570.3139,2.706,2.646,2.806,2594,66838,1.0,0.87,6,1,88402
F369,490.3437,1.602,1.526,1.636,1466,59446,1.0,0.85,9,1,73903
F370,531.4051,1.569,1.468,1.67,2085,21351036,1.0,0.99,2024,1,21376036
F371,490.3499,1.644,1.619,1.72,1467,59046,1.0,0.91,8,1,73137
F372,531.453,1.586,1.484,1.653,2086,843847,1.0,0.91,83,1,861650
F373,433.2807,2.411,2.31,2.512,605,197297,1.0,0.98,7,1,224442
F374,491.0082,3.261,3.177,3.362,1468,380181,1.0,0.97,27,1,409190
F375,570.3524,1.602,1.526,1.703,2598,112745,1.0,0.99,10,1,136020
F376,570.3524,5.308,5.206,5.409,2598,221061,1.0,0.98,15,1,247874
F377,531.8561,2.386,2.318,2.47,2087,230840,1.0,0.97,21,1,255304
F378,433.2865,1.644,1.594,1.686,606,42634,1.0,0.98,6,1,54410
F379,491.3452,3.278,3.177,3.379,1482,324901,1.0,0.99,21,1,351546
F380,570.4179,1.762,1.661,1.863,2600,420213,1.0,0.99,27,1,444580
F381,532.3131,1.678,1.577,1.779,2091,316682,1.0,0.97,10,1,356319
F382,491.3559,2.2,2.175,2.293,1483,39406,0.45,0.94,4,1,53612
F383,434.2416,1.628,1.586,1.703,618,68341,1.0,0.95,7,1,85187
F384,570.4538,1.788,1.686,1.889,2601,323518,1.0,0.96,3,1,402172
F385,491.3674,1.653,1.586,1.754,1484,207978,1.0,0.94,19,1,231632
F386,491.3674,2.108,2.006,2.209,1484,130864,1.0,0.99,8,1,157331
F387,434.3793,1.644,1.602,1.746,624,62926,1.0,0.82,5,1,82094
F388,491.4155,1.636,1.586,1.67,1485,40200,1.0,0.85,5,1,53564
F389,532.3543,2.402,2.301,2.503,2095,136274,1.0,0.93,10,1,161166
F390,436.3542,1.586,1.493,1.661,625,176043,1.0,0.96,17,1,200007
F391,570.5048,1.644,1.569,1.67,2604,40579,1.0,0.75,5,1,54020
F392,532.3633,1.67,1.602,1.703,2096,36945,0.53,0.87,5,1,51524
F393,436.3956,1.611,1.569,1.703,626,100676,1.0,0.91,10,1,119398
F394,492.3209,1.586,1.493,1.67,1497,235324,1.0,0.99,19,1,259044
F395,571.3297,1.417,1.375,1.51,2607,88200,1.0,0.86,11,1,106853
F396,532.3787,1.712,1.67,1.813,2097,53128,0.94,0.91,3,1,70525
F397,437.1909,1.644,1.569,1.737,629,824351,1.0,0.99,126,1,845351
F398,571.3608,1.611,1.543,1.678,2609,50786,1.0,0.99,5,1,66479
F399,571.3608,5.308,5.206,5.392,2609,68711,1.0,0.96,5,1,91976
F400,532.4084,1.569,1.468,1.67,2099,7103999,1.0,0.99,645,1,7128999
F401,492.3662,1.644,1.569,1.678,1500,53944,1.0,0.92,7,1,69155
F402,571.4095,1.266,1.206,1.341,2610,106112,1.0,0.99,11,1,125201
F403,571.4294,1.644,1.602,1.695,2611,90330,1.0,0.97,12,1,107533
F404,492.4217,1.661,1.56,1.762,1501,126366,1.0,0.98,3,1,156307
F405,533.3364,4.238,4.137,4.339,2108,242915,1.0,0.98,18,1,269396
F406,437.2323,1.644,1.602,1.729,633,69423,1.0,0.93,2,1,101928
F407,437.2323,2.411,2.31,2.512,633,379625,1.0,1.0,8,1,427277
F408,493.3256,1.594,1.518,1.695,1514,122487,1.0,0.97,10,1,145114
F409,533.3441,1.771,1.686,1.804,2109,39382,1.0,0.78,5,1,55071
F410,437.3703,1.653,1.56,1.754,644,154320,1.0,0.9,12,1,180043
F411,571.4579,1.754,1.653,1.855,2613,117512,1.0,0.78,3,1,141784
F412,438.196,1.644,1.586,1.72,646,227620,1.0,1.0,29,1,247590
F413,493.3853,1.628,1.594,1.695,1517,44788,1.0,0.65,7,1,59766
F414,533.4081,1.577,1.484,1.67,2115,1876708,1.0,0.98,170,1,1899708
F415,571.4646,1.526,1.434,1.552,2614,49085,0.76,0.87,5,1,66915
F416,438.2341,2.402,2.343,2.503,649,72337,1.0,0.96,6,1,93648
F417,533.8386,4.255,4.171,4.314,2116,87019,1.0,0.79,7,1,107214
F418,494.3215,5.409,5.308,5.51,1529,803947,1.0,1.0,57,1,832858
F419,534.2903,5.383,5.282,5.484,2122,437669,1.0,1.0,32,1,464085
F420,572.3672,5.291,5.206,5.35,2622,65506,1.0,0.97,6,1,83858
F421,494.3373,1.577,1.501,1.67,1530,110221,1.0,0.98,9,1,133903
F422,438.3758,1.67,1.569,1.771,659,367392,1.0,0.98,5,1,438828
F423,439.1986,1.644,1.594,1.695,661,49306,1.0,0.99,7,1,64225
F424,534.4085,1.577,1.476,1.67,2130,463032,1.0,1.0,41,1,488767
F425,572.4311,1.67,1.569,1.72,2627,91294,0.37,0.94,6,1,110438
F426,494.401,1.72,1.619,1.821,1531,127359,0.88,0.96,3,1,151868
F427,534.8808,2.369,2.31,2.411,2131,50343,1.0,0.91,8,1,64945
F428,439.3797,1.678,1.577,1.779,675,151106,1.0,0.96,6,1,178573
F429,573.3264,1.417,1.392,1.459,2634,27090,1.0,0.97,5,1,37510
F430,535.0338,3.632,3.531,3.733,2132,748087,1.0,0.99,48,1,779613
F431,440.3178,1.703,1.653,1.804,690,56928,1.0,0.72,5,1,76337
F432,495.2626,1.569,1.468,1.653,1538,78661,1.0,0.98,5,1,102354
F433,573.3965,1.796,1.695,1.855,2638,80677,1.0,0.78,7,1,98398
F434,535.2924,5.4,5.358,5.476,2136,55303,1.0,0.83,10,1,66430
F435,440.355,1.737,1.636,1.838,693,270691,1.0,0.95,16,1,296255
F436,495.3249,5.409,5.308,5.51,1547,231811,1.0,1.0,18,1,256933
F437,573.4054,2.554,2.453,2.655,2639,10252568,1.0,0.99,748,1,10277568
F438,535.2988,5.358,5.299,5.4,2137,29878,1.0,0.88,6,1,43544
F439,495.3853,1.796,1.712,1.83,1548,77245,1.0,0.7,9,1,96290
F440,440.379,1.703,1.602,1.804,695,73110,1.0,0.95,5,1,97806
F441,535.3678,3.632,3.531,3.733,2144,630005,1.0,0.97,41,1,664697
F442,573.4521,1.653,1.569,1.712,2642,192997,1.0,0.97,20,1,215672
F443,573.4521,2.554,2.453,2.655,2642,462109,1.0,0.88,33,1,489418
F444,440.4454,1.611,1.56,1.695,696,337808,0.79,0.77,34,1,351481
F445,495.4025,1.644,1.577,1.703,1549,76917,1.0,0.96,8,1,89390
F446,495.4025,1.729,1.712,1.821,1549,40967,1.0,0.78,5,1,58576
F447,573.484,1.493,1.409,1.594,2643,464036,1.0,0.96,32,1,480621
F448,496.3062,5.375,5.299,5.476,1559,90761,1.0,0.96,8,1,113766
F449,441.32,1.678,1.661,1.771,714,41318,1.0,0.67,5,1,58600
F450,535.3955,1.644,1.611,1.746,2146,93469,1.0,0.83,10,1,112953
F451,535.3955,2.234,2.133,2.327,2146,319662,1.0,0.98,22,1,340873
F452,441.327,2.116,2.015,2.217,715,670507,1.0,0.99,49,1,700661
F453,573.5251,2.554,2.453,2.655,2644,295452,1.0,1.0,10,1,321837
F454,496.3254,5.358,5.333,5.383,1561,17357,1.0,0.84,5,1,25396
F455,496.3254,5.417,5.383,5.434,1561,22109,1.0,0.94,5,1,28341
F456,535.4196,1.518,1.493,1.586,2148,35056,0.69,0.61,5,1,50303
F457,441.3338,1.594,1.535,1.636,716,86089,1.0,0.99,11,1,102704
F458,573.7274,3.792,3.708,3.893,2645,210892,1.0,0.98,17,1,233973
F459,496.3377,5.392,5.291,5.493,1562,50175478,1.0,1.0,3255,1,50200478
F460,573.9068,2.554,2.453,2.655,2646,6369677,1.0,0.99,463,1,6394677
F461,441.3513,1.636,1.586,1.67,717,45573,1.0,0.97,8,1,59213
F462,535.7022,3.623,3.564,3.716,2149,239579,1.0,0.94,22,1,258790
F463,574.0622,3.809,3.708,3.91,2647,153595,1.0,0.9,12,1,180870
F464,496.3814,5.383,5.282,5.484,1564,2297258,1.0,0.99,169,1,2322258
F465,535.8975,2.242,2.158,2.327,2150,165263,1.0,0.97,13,1,190089
F466,441.3567,1.695,1.661,1.796,718,57799,1.0,0.72,6,1,77188
F467,574.3154,5.383,5.299,5.476,2651,122492,1.0,1.0,11,1,145259
F468,536.0371,3.632,3.59,3.674,2151,50093,1.0,0.96,9,1,60862
F469,441.4102,1.636,1.543,1.737,721,2963830,1.0,0.97,224,1,2987830
F470,536.1622,1.56,1.518,1.636,2152,166838,1.0,0.95,26,1,184892
F471,441.4514,1.644,1.602,1.729,722,116477,1.0,0.81,14,1,133777
F472,574.3747,2.495,2.411,2.596,2655,114693,1.0,0.97,9,1,139507
F473,497.3404,5.392,5.291,5.493,1581,12577844,1.0,1.0,932,1,12602844
F474,441.8281,2.108,2.023,2.192,723,294172,1.0,0.98,25,1,319573
F475,574.3952,3.809,3.708,3.91,2657,123012,1.0,0.98,8,1,148924
F476,536.295,5.392,5.291,5.476,2156,63129,1.0,0.97,5,1,86991
F477,574.4074,2.571,2.47,2.672,2658,2448357,1.0,0.99,169,1,2473357
F478,536.3867,2.369,2.268,2.453,2162,69632,1.0,0.92,5,1,93586
F479,497.4204,1.695,1.594,1.796,1586,224824,1.0,0.98,13,1,253649
F480,442.297,2.242,2.141,2.343,737,198388,1.0,0.97,7,1,227908
F481,574.4555,2.554,2.512,2.571,2661,35564,1.0,0.91,7,1,45864
F482,498.3432,5.392,5.291,5.493,1588,2258932,1.0,0.99,182,1,2283932
F483,536.4029,2.242,2.141,2.301,2164,71513,1.0,0.96,6,1,91984
F484,574.4866,1.484,1.442,1.586,2662,153369,1.0,0.83,13,1,175291
F485,442.3336,1.737,1.636,1.838,740,1407376,1.0,1.0,85,1,1438146
F486,442.3336,2.116,2.015,2.217,740,117794,0.74,0.97,8,1,143888
F487,498.3588,1.72,1.619,1.821,1589,78440,0.68,0.87,3,1,103957
F488,536.436,1.56,1.459,1.636,2165,826162,1.0,0.83,57,1,850633
F489,536.436,1.67,1.644,1.72,2165,43061,0.84,0.93,8,1,54917
F490,574.9091,2.554,2.453,2.655,2664,708623,1.0,1.0,49,1,737347
F491,442.4135,1.644,1.56,1.746,742,493733,1.0,0.98,39,1,515401
F492,575.3712,1.762,1.67,1.846,2665,69942,0.64,0.95,5,1,94577
F493,498.3846,5.4,5.324,5.442,1592,89614,1.0,0.93,10,1,108458
F494,536.4485,1.678,1.636,1.737,2166,55483,1.0,0.91,2,1,66345
F495,443.2957,1.678,1.602,1.779,756,89159,0.92,0.92,6,1,112912
F496,575.4088,2.545,2.444,2.646,2668,168904,1.0,0.99,9,1,195043
F497,575.4633,1.644,1.56,1.746,2670,515878,1.0,0.9,48,1,537613
F498,537.1629,1.569,1.501,1.628,2168,105528,1.0,0.94,12,1,125398
F499,498.8526,2.318,2.234,2.411,1595,291719,1.0,0.99,23,1,316884
F500,537.3907,1.602,1.501,1.703,2183,132927,1.0,0.64,10,1,158316
F501,443.3318,1.644,1.602,1.678,759,50406,1.0,0.91,4,1,65301
F502,499.3449,5.383,5.282,5.484,1596,329978,1.0,1.0,26,1,357848
F503,575.5001,1.484,1.4,1.586,2671,2565555,1.0,0.89,180,1,2588555
F504,575.5001,2.815,2.756,2.908,2671,77972,0.6,0.92,7,1,96972
F505,443.3369,1.737,1.644,1.838,760,427164,1.0,0.97,29,1,458099
F506,499.3525,2.352,2.335,2.394,1597,37544,1.0,0.99,8,1,46963
F507,537.4437,1.56,1.459,1.661,2184,415230,1.0,0.92,29,1,449251
F508,575.8817,2.562,2.478,2.655,2672,381775,1.0,0.96,32,1,401096
F509,499.3597,2.318,2.284,2.36,1598,52568,1.0,0.98,12,1,60947
F510,443.3815,1.611,1.569,1.686,761,50528,1.0,0.73,7,1,66953
F511,537.8756,5.282,5.181,5.383,2187,233096,0.76,0.86,12,1,258897
F512,537.8756,7.859,7.606,8.036,2187,167908,0.71,0.96,6,1,220219
F513,576.3777,2.554,2.545,2.646,2673,60587,0.47,0.77,8,1,64562
F514,499.3681,2.217,2.116,2.318,1599,923860,1.0,0.99,63,1,950976
F515,499.3681,2.352,2.327,2.386,1599,19895,0.64,0.98,5,1,28767
F516,576.3878,2.545,2.47,2.63,2674,154805,1.0,0.83,17,1,173959
F517,499.4045,1.686,1.611,1.754,1601,53419,1.0,0.83,5,1,74632
F518,538.43,1.712,1.628,1.813,2190,59579,0.63,0.57,5,1,81322
F519,576.4665,1.644,1.602,1.737,2678,170526,1.0,0.9,22,1,192359
F520,499.8694,2.209,2.133,2.293,1602,377052,1.0,0.97,36,1,399813
F521,538.4413,1.56,1.459,1.644,2191,135940,1.0,0.85,9,1,159845
F522,444.3359,1.678,1.619,1.838,782,117499,1.0,0.87,6,1,147576
F523,500.272,3.649,3.556,3.75,1608,121736,0.86,0.98,8,1,145104
F524,576.5029,1.493,1.4,1.594,2679,1085423,1.0,0.92,68,1,1114047
F525,444.3769,1.636,1.543,1.737,783,308633,1.0,0.99,27,1,332474
F526,500.3514,3.177,3.093,3.278,1616,126598,1.0,0.98,10,1,150110
F527,538.5348,1.586,1.493,1.686,2192,1390955,1.0,0.98,129,1,1414955
F528,577.1227,1.543,1.501,1.611,2680,92099,1.0,0.98,12,1,102018
F529,577.363,4.541,4.44,4.642,2683,148924,1.0,0.99,11,1,175234
F530,500.3706,2.209,2.108,2.31,1618,191124,1.0,0.96,15,1,217071
F531,577.3712,1.804,1.762,1.872,2684,48978,1.0,0.97,6,1,60358
F532,500.3766,1.72,1.619,1.821,1619,1730290,1.0,0.97,118,1,1755290
F533,539.308,1.67,1.569,1.771,2199,1108522,1.0,1.0,27,1,1140788
F534,577.4788,1.644,1.569,1.746,2689,714274,1.0,0.93,61,1,738035
F535,445.2309,5.097,4.996,5.173,785,65971,0.14,0.9,2,1,141036
F536,577.5151,1.476,1.392,1.577,2690,3077930,1.0,0.89,224,1,3100930
F537,501.4227,1.611,1.518,1.712,1638,660652,0.9,0.89,40,1,690152
F538,539.4276,1.686,1.628,1.72,2205,80669,1.0,0.98,11,1,99481
F539,578.3265,5.383,5.282,5.484,2694,366514,1.0,1.0,25,1,393791
F540,539.5367,1.586,1.526,1.686,2206,274192,1.0,0.98,26,1,295043
F541,578.3604,2.562,2.47,2.63,2696,82603,1.0,0.96,7,1,105266
F542,445.2495,1.653,1.611,1.703,787,49350,1.0,0.99,5,1,61665
F543,540.4106,1.661,1.56,1.762,2213,3467970,1.0,0.95,243,1,3492970
F544,578.3893,5.375,5.274,5.476,2699,841230,1.0,1.0,71,1,868617
F545,445.2846,3.615,3.514,3.716,792,194502,1.0,0.99,14,1,220491
F546,578.4304,1.67,1.619,1.771,2701,79286,1.0,0.87,8,1,99906
F547,578.4831,1.636,1.569,1.737,2702,258051,1.0,0.93,26,1,278654
F548,578.5185,1.484,1.392,1.586,2703,1257857,1.0,0.89,82,1,1286815
F549,579.0601,4.019,3.935,4.12,2704,519565,1.0,0.96,39,1,544382
F550,445.3651,1.577,1.476,1.678,800,573968,1.0,0.99,51,1,603609
F551,540.4195,1.813,1.779,1.855,2214,133887,1.0,0.97,12,1,142044
F552,540.4195,1.889,1.855,1.931,2214,36013,0.23,0.91,3,1,43116
F553,579.3342,5.383,5.282,5.484,2705,150604,1.0,1.0,12,1,175426
F554,446.2506,1.636,1.586,1.703,809,72486,1.0,0.98,8,1,90530
F555,540.4289,1.838,1.813,1.88,2215,65080,1.0,0.95,13,1,79883
F556,446.368,1.577,1.501,1.653,819,201449,1.0,0.99,19,1,217657
F557,579.3945,1.636,1.602,1.712,2706,41453,0.9,0.92,5,1,57241
F558,579.3945,4.036,3.935,4.137,2706,566433,1.0,1.0,35,1,594187
F559,579.3945,5.375,5.282,5.459,2706,278817,1.0,1.0,25,1,302017
F560,540.4352,8.583,8.499,8.617,2216,35847,0.25,0.76,3,1,51015
F561,540.4352,9.013,8.937,9.055,2216,37463,0.29,0.75,3,1,56850
F562,502.3231,0.541,0.491,0.617,1642,31034,0.27,0.75,2,1,49150
F563,502.3231,3.489,3.413,3.564,1642,52515,0.44,0.66,2,1,73539
F564,502.3231,4.726,4.626,4.819,1642,107467,0.7,0.7,2,1,132606
F565,502.3231,5.375,5.274,5.468,1642,106217,0.73,0.83,2,1,131993
F566,447.2913,1.754,1.653,1.855,833,371897,1.0,0.97,17,1,400198
F567,579.4226,2.394,2.293,2.495,2707,598544,1.0,0.98,37,1,626571
F568,579.4226,2.512,2.495,2.579,2707,56095,0.86,0.92,8,1,72823
F569,447.3417,1.586,1.51,1.686,834,143563,1.0,0.96,10,1,166449
F570,502.3891,1.636,1.602,1.678,1648,22735,1.0,0.85,6,1,34379
F571,579.4935,1.644,1.586,1.746,2708,266754,1.0,0.86,29,1,289117
F572,448.2669,4.878,4.811,4.962,844,84784,1.0,0.98,7,1,107463
F573,579.5277,1.493,1.409,1.56,2709,350130,0.71,0.94,27,1,370381
F574,502.4237,1.678,1.577,1.779,1652,294525,0.95,0.94,16,1,323598
F575,448.2926,1.754,1.653,1.855,846,94946,1.0,0.94,6,1,119738
F576,579.5782,1.577,1.535,1.602,2710,33695,1.0,0.94,6,1,48942
F577,503.1045,1.552,1.468,1.594,1658,120283,1.0,0.81,15,1,141393
F578,448.3169,3.421,3.32,3.522,848,224524,1.0,0.98,16,1,250476
F579,579.7287,4.028,3.935,4.129,2711,283822,1.0,0.96,20,1,306667
F580,579.9241,2.377,2.276,2.478,2712,324237,1.0,0.98,24,1,343822
F581,449.3211,3.43,3.329,3.506,866,65484,1.0,0.99,5,1,87517
F582,580.0636,4.019,3.943,4.103,2713,78741,1.0,0.92,8,1,99332
F583,451.36,1.729,1.653,1.83,869,182412,1.0,0.99,14,1,205375
F584,580.3259,5.383,5.316,5.468,2715,72424,1.0,0.96,6,1,93108
F585,452.3582,1.737,1.653,1.779,871,43292,1.0,0.68,5,1,59575
F586,540.4419,1.569,1.526,1.602,2217,29194,0.5,0.84,2,1,39246
F587,540.4419,1.737,1.644,1.838,2217,1084496,1.0,0.96,24,1,1119620
F588,540.4419,1.889,1.863,1.931,2217,33056,0.65,0.83,2,1,40362
F589,540.4419,1.956,1.931,2.04,2217,43997,0.45,0.76,2,1,58482
F590,540.4419,8.398,8.339,8.457,2217,62349,0.62,0.88,2,1,77830
F591,540.4419,8.651,8.583,8.693,2217,33347,0.38,0.89,2,1,43602
F592,503.2885,1.644,1.594,1.737,1660,77513,0.59,0.88,9,1,95471
F593,503.2885,3.514,3.43,3.522,1660,176675,0.45,0.89,19,1,191269
F594,540.4505,1.628,1.594,1.661,2218,109963,1.0,1.0,21,1,122273
F595,452.3911,1.661,1.56,1.762,872,519380,1.0,0.99,11,1,574708
F596,580.4065,5.358,5.257,5.459,2719,531338,1.0,1.0,44,1,557804
F597,540.4567,1.661,1.636,1.703,2219,63710,1.0,0.89,14,1,72714
F598,453.1643,1.636,1.586,1.678,874,154234,1.0,0.99,24,1,168365
F599,580.4153,2.461,2.428,2.478,2720,25785,0.75,0.87,5,1,39419
F600,540.4623,1.569,1.468,1.602,2220,52631,1.0,0.63,6,1,71075
F601,453.3647,1.813,1.729,1.906,890,89978,0.81,0.92,7,1,113997
F602,503.2969,0.171,0.154,0.213,1661,19452,0.58,0.96,5,1,26519
F603,503.2969,2.571,2.537,2.655,1661,70652,0.93,0.81,6,1,85641
F604,503.2969,2.95,2.908,3.0,1661,18034,0.56,0.91,4,1,30038
F605,580.4267,1.67,1.611,1.771,2721,76015,0.91,0.87,5,1,99165
F606,580.4267,2.394,2.293,2.495,2721,155536,1.0,0.96,11,1,181730
F607,540.5304,1.653,1.552,1.737,2222,190861,1.0,0.97,6,1,225803
F608,453.3944,1.67,1.569,1.771,891,155457,1.0,0.96,10,1,183292
F609,503.3038,2.613,2.579,2.706,1662,70103,1.0,0.84,7,1,85007
F610,580.497,1.653,1.594,1.72,2724,77606,1.0,0.94,11,1,93875
F611,541.2567,2.596,2.545,2.672,2227,45958,1.0,0.99,5,1,63374
F612,454.1682,1.644,1.602,1.678,894,32012,1.0,0.91,5,1,44526
F613,580.5316,1.501,1.442,1.552,2725,51047,0.7,0.87,7,1,63575
F614,454.2726,1.644,1.594,1.686,902,43773,1.0,0.98,6,1,57889
F615,541.3808,1.644,1.611,1.678,2235,57390,1.0,0.98,11,1,68611
F616,580.9142,2.495,2.394,2.596,2726,78739,1.0,0.95,6,1,103759
F617,541.4136,1.653,1.56,1.754,2236,1095840,1.0,0.94,73,1,1125506
F618,454.2897,3.666,3.564,3.766,904,210274,1.0,0.99,15,1,235751
F619,503.329,1.67,1.611,1.712,1665,39561,1.0,0.96,3,1,52316
F620,581.2364,1.628,1.535,1.729,2728,1112348,1.0,0.96,107,1,1136348
F621,581.2364,1.889,1.788,1.99,2728,505839,0.98,0.92,30,1,530839
F622,454.8262,2.183,2.116,2.259,911,87079,1.0,0.86,9,1,104745
F623,503.3732,1.703,1.602,1.804,1668,428382,1.0,0.99,29,1,454970
F624,503.4043,1.644,1.594,1.72,1671,72504,0.81,0.55,7,1,89315
F625,541.4317,1.796,1.762,1.855,2238,27738,1.0,0.79,6,1,39074
F626,455.3309,2.192,2.158,2.251,928,34639,1.0,0.87,5,1,50394
F627,581.4091,5.35,5.274,5.442,2738,171419,1.0,1.0,15,1,193474
F628,503.42,1.678,1.628,1.737,1672,38452,0.64,0.86,5,1,51256
F629,455.3418,2.074,1.981,2.175,929,247212,1.0,0.99,19,1,270947
F630,581.4272,1.653,1.552,1.754,2740,91709,1.0,0.93,7,1,117222
F631,541.446,1.586,1.56,1.619,2240,18700,0.76,0.96,3,1,27979
F632,541.446,1.746,1.644,1.821,2240,339356,1.0,0.86,16,1,370442
F633,455.3573,2.537,2.444,2.638,931,249828,1.0,0.99,20,1,275408
F634,582.2395,1.619,1.543,1.72,2741,436573,1.0,0.96,38,1,462173
F635,582.2395,1.897,1.796,1.998,2741,221215,0.98,0.94,12,1,247465
F636,455.8438,2.074,2.032,2.133,932,65745,1.0,0.99,8,1,79764
F637,541.4573,1.594,1.543,1.636,2241,33169,1.0,0.98,5,1,45642
F638,541.4573,1.695,1.636,1.729,2241,43957,1.0,0.69,7,1,54570
F639,582.4217,5.35,5.249,5.442,2744,791561,1.0,1.0,70,1,816185
F640,456.3503,1.796,1.695,1.897,934,465704,1.0,0.94,34,1,491123
F641,456.3589,2.537,2.47,2.605,935,58261,0.86,0.99,6,1,76177
F642,542.2733,9.114,8.095,9.67,2245,595554,0.82,0.59,5,1,785040
F643,583.2505,1.628,1.586,1.678,2748,46085,0.88,0.94,7,1,57108
F644,583.2505,1.906,1.804,2.006,2748,240815,0.9,0.95,13,1,267365
F645,583.2505,2.166,2.066,2.268,2748,256975,0.98,0.98,15,1,282747
F646,457.3542,1.813,1.788,1.863,951,35966,1.0,0.95,7,1,48702
F647,583.3852,1.644,1.611,1.729,2755,45646,0.93,0.65,5,1,60549
F648,458.346,1.678,1.577,1.779,968,691707,1.0,0.98,47,1,719736
F649,504.3304,5.526,5.484,5.577,1684,23742,0.33,0.93,5,1,38724
F650,459.2435,5.392,5.291,5.493,972,212512,1.0,1.0,16,1,237497
F651,542.3212,1.695,1.594,1.796,2249,87120,0.85,0.88,3,1,116931
F652,542.3212,3.556,3.379,3.691,2249,169611,0.86,0.92,7,1,214276
F653,542.3212,5.366,5.266,5.468,2249,899079,1.0,1.0,60,1,931689
F654,583.4185,1.594,1.526,1.695,2758,58885,1.0,0.67,5,1,79215
F655,583.4185,5.341,5.266,5.434,2758,241533,1.0,0.98,24,1,264981
F656,583.4378,1.83,1.754,1.922,2759,132879,1.0,0.99,11,1,155448
F657,459.2766,2.503,2.411,2.605,976,97763,1.0,0.96,4,1,123410
F658,504.3793,1.703,1.619,1.804,1690,107116,0.85,0.62,9,1,130116
F659,504.3793,3.093,2.992,3.177,1690,2290159,1.0,0.98,161,1,2313159
F660,504.3793,3.278,3.177,3.379,1690,2505074,1.0,0.92,159,1,2530074
F661,542.3862,1.602,1.526,1.628,2252,37373,1.0,0.86,5,1,52425
F662,583.5046,2.739,2.672,2.832,2760,79084,1.0,0.82,7,1,100148
F663,583.8698,2.545,2.47,2.638,2761,187320,1.0,0.99,15,1,211213
F664,542.4156,1.653,1.56,1.754,2254,306589,1.0,0.97,20,1,335271
F665,504.4103,1.653,1.611,1.754,1692,53382,1.0,0.84,5,1,71361
F666,459.3228,1.577,1.476,1.678,982,1413656,1.0,0.97,101,1,1438656
F667,459.3228,3.084,2.983,3.186,982,912723,1.0,0.96,64,1,937723
F668,459.3228,3.278,3.186,3.379,982,903031,1.0,0.93,58,1,927031
F669,584.2566,1.922,1.821,2.023,2762,85846,0.98,0.96,5,1,111745
F670,584.2566,2.175,2.074,2.276,2762,92928,1.0,0.98,6,1,118560
F671,542.445,1.737,1.661,1.838,2257,107522,0.78,0.97,8,1,130688
F672,504.4246,3.068,3.017,3.169,1694,87922,1.0,0.6,8,1,106121
F673,504.4246,3.286,3.186,3.337,1694,85114,1.0,0.51,9,1,107016
F674,459.3529,1.67,1.594,1.771,984,263565,1.0,0.93,20,1,284348
F675,542.878,2.47,2.386,2.571,2259,410474,1.0,0.97,30,1,436773
F676,460.2692,1.636,1.602,1.686,990,38383,1.0,0.8,5,1,50236
F677,584.4269,1.644,1.577,1.695,2768,40086,1.0,0.67,5,1,55763
