Feature_ID,mz,RT,RTmin,RTmax,parent_masstrack_id,peak_area,cSelectivity,goodness_fitting,snr,detection_counts,SERUM-1_copy_P1-E4_1_step1_1
F338,570.3524,5.308,5.206,5.409,2598,221061,1.0,0.98,15,1,247874
F339,531.8561,2.386,2.318,2.47,2087,230840,1.0,0.97,21,1,255304
F340,433.2865,1.644,1.594,1.686,606,42634,1.0,0.98,6,1,54410
F341,491.3452,3.278,3.177,3.379,1482,324901,1.0,0.99,21,1,351546
F342,570.4179,1.762,1.661,1.863,2600,420213,1.0,0.99,27,1,444580
F343,532.3131,1.678,1.577,1.779,2091,316682,1.0,0.97,10,1,356319
F344,434.2416,1.628,1.586,1.703,618,68341,1.0,0.95,7,1,85187
F345,570.4538,1.788,1.686,1.889,2601,323518,1.0,0.96,3,1,402172
F346,491.3674,1.653,1.586,1.754,1484,207978,1.0,0.94,19,1,231632
F347,491.3674,2.108,2.006,2.209,1484,130864,1.0,0.99,8,1,157331
F348,434.3793,1.644,1.602,1.746,624,62926,1.0,0.82,5,1,82094
F349,491.4155,1.636,1.586,1.67,1485,40200,1.0,0.85,5,1,53564
F350,532.3543,2.402,2.301,2.503,2095,136274,1.0,0.93,10,1,161166
F351,436.3542,1.586,1.493,1.661,625,176043,1.0,0.96,17,1,200007
F352,570.5048,1.644,1.569,1.67,2604,40579,1.0,0.75,5,1,54020
F353,436.3956,1.611,1.569,1.703,626,100676,1.0,0.91,10,1,119398
F354,492.3209,1.586,1.493,1.67,1497,235324,1.0,0.99,19,1,259044
F355,571.3297,1.417,1.375,1.51,2607,88200,1.0,0.86,11,1,106853
F356,532.3787,1.712,1.67,1.813,2097,53128,0.94,0.91,3,1,70525
F357,437.1909,1.644,1.569,1.737,629,824351,1.0,0.99,126,1,845351
F358,571.3608,1.611,1.543,1.678,2609,50786,1.0,0.99,5,1,66479
F359,571.3608,5.308,5.206,5.392,2609,68711,1.0,0.96,5,1,91976
F360,532.4084,1.569,1.468,1.67,2099,7103999,1.0,0.99,645,1,7128999
F361,492.3662,1.644,1.569,1.678,1500,53944,1.0,0.92,7,1,69155
F362,571.4095,1.266,1.206,1.341,2610,106112,1.0,0.99,11,1,125201
F363,571.4294,1.644,1.602,1.695,2611,90330,1.0,0.97,12,1,107533
F364,492.4217,1.661,1.56,1.762,1501,126366,1.0,0.98,3,1,156307
F365,533.3364,4.238,4.137,4.339,2108,242915,1.0,0.98,18,1,269396
F366,437.2323,2.411,2.31,2.512,633,379625,1.0,1.0,8,1,427277
F367,493.3256,1.594,1.518,1.695,1514,122487,1.0,0.97,10,1,145114
F368,533.3441,1.771,1.686,1.804,2109,39382,1.0,0.78,5,1,55071
F369,437.3703,1.653,1.56,1.754,644,154320,1.0,0.9,12,1,180043
F370,571.4579,1.754,1.653,1.855,2613,117512,1.0,0.78,3,1,141784
F371,438.196,1.644,1.586,1.72,646,227620,1.0,1.0,29,1,247590
F372,533.4081,1.577,1.484,1.67,2115,1876708,1.0,0.98,170,1,1899708
F373,571.4646,1.526,1.434,1.552,2614,49085,0.76,0.87,5,1,66915
F374,438.2341,2.402,2.343,2.503,649,72337,1.0,0.96,6,1,93648
F375,533.8386,4.255,4.171,4.314,2116,87019,1.0,0.79,7,1,107214
F376,494.3215,5.409,5.308,5.51,1529,803947,1.0,1.0,57,1,832858
F377,534.2903,5.383,5.282,5.484,2122,437669,1.0,1.0,32,1,464085
F378,572.3672,5.291,5.206,5.35,2622,65506,1.0,0.97,6,1,83858
F379,494.3373,1.577,1.501,1.67,1530,110221,1.0,0.98,9,1,133903
F380,438.3758,1.67,1.569,1.771,659,367392,1.0,0.98,5,1,438828
F381,439.1986,1.644,1.594,1.695,661,49306,1.0,0.99,7,1,64225
F382,534.4085,1.577,1.476,1.67,2130,463032,1.0,1.0,41,1,488767
F383,494.401,1.72,1.619,1.821,1531,127359,0.88,0.96,3,1,151868
F384,534.8808,2.369,2.31,2.411,2131,50343,1.0,0.91,8,1,64945
F385,439.3797,1.678,1.577,1.779,675,151106,1.0,0.96,6,1,178573
F386,573.3264,1.417,1.392,1.459,2634,27090,1.0,0.97,5,1,37510
F387,535.0338,3.632,3.531,3.733,2132,748087,1.0,0.99,48,1,779613
F388,440.3178,1.703,1.653,1.804,690,56928,1.0,0.72,5,1,76337
F389,495.2626,1.569,1.468,1.653,1538,78661,1.0,0.98,5,1,102354
F390,573.3965,1.796,1.695,1.855,2638,80677,1.0,0.78,7,1,98398
F391,535.2924,5.4,5.358,5.476,2136,55303,1.0,0.83,10,1,66430
F392,440.355,1.737,1.636,1.838,693,270691,1.0,0.95,16,1,296255
F393,495.3249,5.409,5.308,5.51,1547,231811,1.0,1.0,18,1,256933
F394,573.4054,2.554,2.453,2.655,2639,10252568,1.0,0.99,748,1,10277568
F395,535.2988,5.358,5.299,5.4,2137,29878,1.0,0.88,6,1,43544
F396,440.379,1.703,1.602,1.804,695,73110,1.0,0.95,5,1,97806
F397,535.3678,3.632,3.531,3.733,2144,630005,1.0,0.97,41,1,664697
F398,573.4521,1.653,1.569,1.712,2642,192997,1.0,0.97,20,1,215672
F399,573.4521,2.554,2.453,2.655,2642,462109,1.0,0.88,33,1,489418
F400,440.4454,1.611,1.56,1.695,696,337808,0.79,0.77,34,1,351481
F401,495.4025,1.644,1.577,1.703,1549,76917,1.0,0.96,8,1,89390
F402,495.4025,1.729,1.712,1.821,1549,40967,1.0,0.78,5,1,58576
F403,573.484,1.493,1.409,1.594,2643,464036,1.0,0.96,32,1,480621
F404,496.3062,5.375,5.299,5.476,1559,90761,1.0,0.96,8,1,113766
F405,535.3955,1.644,1.611,1.746,2146,93469,1.0,0.83,10,1,112953
F406,535.3955,2.234,2.133,2.327,2146,319662,1.0,0.98,22,1,340873
F407,441.327,2.116,2.015,2.217,715,670507,1.0,0.99,49,1,700661
F408,573.5251,2.554,2.453,2.655,2644,295452,1.0,1.0,10,1,321837
F409,496.3254,5.358,5.333,5.383,1561,17357,1.0,0.84,5,1,25396
F410,496.3254,5.417,5.383,5.434,1561,22109,1.0,0.94,5,1,28341
F411,441.3338,1.594,1.535,1.636,716,86089,1.0,0.99,11,1,102704
F412,573.7274,3.792,3.708,3.893,2645,210892,1.0,0.98,17,1,233973
F413,496.3377,5.392,5.291,5.493,1562,50175478,1.0,1.0,3255,1,50200478
F414,573.9068,2.554,2.453,2.655,2646,6369677,1.0,0.99,463,1,6394677
F415,441.3513,1.636,1.586,1.67,717,45573,1.0,0.97,8,1,59213
F416,535.7022,3.623,3.564,3.716,2149,239579,1.0,0.94,22,1,258790
F417,574.0622,3.809,3.708,3.91,2647,153595,1.0,0.9,12,1,180870
F418,496.3814,5.383,5.282,5.484,1564,2297258,1.0,0.99,169,1,2322258
F419,535.8975,2.242,2.158,2.327,2150,165263,1.0,0.97,13,1,190089
F420,441.3567,1.695,1.661,1.796,718,57799,1.0,0.72,6,1,77188
F421,574.3154,5.383,5.299,5.476,2651,122492,1.0,1.0,11,1,145259
F422,536.0371,3.632,3.59,3.674,2151,50093,1.0,0.96,9,1,60862
F423,441.4102,1.636,1.543,1.737,721,2963830,1.0,0.97,224,1,2987830
F424,536.1622,1.56,1.518,1.636,2152,166838,1.0,0.95,26,1,184892
F425,441.4514,1.644,1.602,1.729,722,116477,1.0,0.81,14,1,133777
F426,574.3747,2.495,2.411,2.596,2655,114693,1.0,0.97,9,1,139507
F427,497.3404,5.392,5.291,5.493,1581,12577844,1.0,1.0,932,1,12602844
F428,441.8281,2.108,2.023,2.192,723,294172,1.0,0.98,25,1,319573
F429,574.3952,3.809,3.708,3.91,2657,123012,1.0,0.98,8,1,148924
F430,536.295,5.392,5.291,5.476,2156,63129,1.0,0.97,5,1,86991
F431,574.4074,2.571,2.47,2.672,2658,2448357,1.0,0.99,169,1,2473357
F432,536.3867,2.369,2.268,2.453,2162,69632,1.0,0.92,5,1,93586
F433,497.4204,1.695,1.594,1.796,1586,224824,1.0,0.98,13,1,253649
F434,442.297,2.242,2.141,2.343,737,198388,1.0,0.97,7,1,227908
F435,574.4555,2.554,2.512,2.571,2661,35564,1.0,0.91,7,1,45864
F436,498.3432,5.392,5.291,5.493,1588,2258932,1.0,0.99,182,1,2283932
F437,536.4029,2.242,2.141,2.301,2164,71513,1.0,0.96,6,1,91984
F438,574.4866,1.484,1.442,1.586,2662,153369,1.0,0.83,13,1,175291
F439,442.3336,1.737,1.636,1.838,740,1407376,1.0,1.0,85,1,1438146
F440,442.3336,2.116,2.015,2.217,740,117794,0.74,0.97,8,1,143888
F441,536.436,1.56,1.459,1.636,2165,826162,1.0,0.83,57,1,850633
F442,536.436,1.67,1.644,1.72,2165,43061,0.84,0.93,8,1,54917
F443,574.9091,2.554,2.453,2.655,2664,708623,1.0,1.0,49,1,737347
F444,442.4135,1.644,1.56,1.746,742,493733,1.0,0.98,39,1,515401
F445,498.3846,5.4,5.324,5.442,1592,89614,1.0,0.93,10,1,108458
F446,443.2957,1.678,1.602,1.779,756,89159,0.92,0.92,6,1,112912
F447,575.4088,2.545,2.444,2.646,2668,168904,1.0,0.99,9,1,195043
F448,575.4633,1.644,1.56,1.746,2670,515878,1.0,0.9,48,1,537613
F449,537.1629,1.569,1.501,1.628,2168,105528,1.0,0.94,12,1,125398
F450,498.8526,2.318,2.234,2.411,1595,291719,1.0,0.99,23,1,316884
F451,443.3318,1.644,1.602,1.678,759,50406,1.0,0.91,4,1,65301
F452,499.3449,5.383,5.282,5.484,1596,329978,1.0,1.0,26,1,357848
F453,575.5001,1.484,1.4,1.586,2671,2565555,1.0,0.89,180,1,2588555
F454,443.3369,1.737,1.644,1.838,760,427164,1.0,0.97,29,1,458099
F455,499.3525,2.352,2.335,2.394,1597,37544,1.0,0.99,8,1,46963
F456,537.4437,1.56,1.459,1.661,2184,415230,1.0,0.92,29,1,449251
F457,575.8817,2.562,2.478,2.655,2672,381775,1.0,0.96,32,1,401096
F458,499.3597,2.318,2.284,2.36,1598,52568,1.0,0.98,12,1,60947
F459,443.3815,1.611,1.569,1.686,761,50528,1.0,0.73,7,1,66953
F460,537.8756,5.282,5.181,5.383,2187,233096,0.76,0.86,12,1,258897
F461,537.8756,7.859,7.606,8.036,2187,167908,0.71,0.96,6,1,220219
F462,499.3681,2.217,2.116,2.318,1599,923860,1.0,0.99,63,1,950976
F463,576.3878,2.545,2.47,2.63,2674,154805,1.0,0.83,17,1,173959
F464,499.4045,1.686,1.611,1.754,1601,53419,1.0,0.83,5,1,74632
F465,576.4665,1.644,1.602,1.737,2678,170526,1.0,0.9,22,1,192359
F466,499.8694,2.209,2.133,2.293,1602,377052,1.0,0.97,36,1,399813
F467,538.4413,1.56,1.459,1.644,2191,135940,1.0,0.85,9,1,159845
F468,444.3359,1.678,1.619,1.838,782,117499,1.0,0.87,6,1,147576
F469,500.272,3.649,3.556,3.75,1608,121736,0.86,0.98,8,1,145104
F470,576.5029,1.493,1.4,1.594,2679,1085423,1.0,0.92,68,1,1114047
F471,444.3769,1.636,1.543,1.737,783,308633,1.0,0.99,27,1,332474
F472,500.3514,3.177,3.093,3.278,1616,126598,1.0,0.98,10,1,150110
F473,538.5348,1.586,1.493,1.686,2192,1390955,1.0,0.98,129,1,1414955
F474,577.1227,1.543,1.501,1.611,2680,92099,1.0,0.98,12,1,102018
F475,577.363,4.541,4.44,4.642,2683,148924,1.0,0.99,11,1,175234
F476,500.3706,2.209,2.108,2.31,1618,191124,1.0,0.96,15,1,217071
F477,577.3712,1.804,1.762,1.872,2684,48978,1.0,0.97,6,1,60358
F478,500.3766,1.72,1.619,1.821,1619,1730290,1.0,0.97,118,1,1755290
F479,539.308,1.67,1.569,1.771,2199,1108522,1.0,1.0,27,1,1140788
F480,577.4788,1.644,1.569,1.746,2689,714274,1.0,0.93,61,1,738035
F481,577.5151,1.476,1.392,1.577,2690,3077930,1.0,0.89,224,1,3100930
F482,501.4227,1.611,1.518,1.712,1638,660652,0.9,0.89,40,1,690152
F483,539.4276,1.686,1.628,1.72,2205,80669,1.0,0.98,11,1,99481
F484,578.3265,5.383,5.282,5.484,2694,366514,1.0,1.0,25,1,393791
F485,539.5367,1.586,1.526,1.686,2206,274192,1.0,0.98,26,1,295043
F486,578.3604,2.562,2.47,2.63,2696,82603,1.0,0.96,7,1,105266
F487,445.2495,1.653,1.611,1.703,787,49350,1.0,0.99,5,1,61665
F488,540.4106,1.661,1.56,1.762,2213,3467970,1.0,0.95,243,1,3492970
F489,578.3893,5.375,5.274,5.476,2699,841230,1.0,1.0,71,1,868617
F490,445.2846,3.615,3.514,3.716,792,194502,1.0,0.99,14,1,220491
F491,578.4304,1.67,1.619,1.771,2701,79286,1.0,0.87,8,1,99906
F492,578.4831,1.636,1.569,1.737,2702,258051,1.0,0.93,26,1,278654
F493,578.5185,1.484,1.392,1.586,2703,1257857,1.0,0.89,82,1,1286815
F494,579.0601,4.019,3.935,4.12,2704,519565,1.0,0.96,39,1,544382
F495,445.3651,1.577,1.476,1.678,800,573968,1.0,0.99,51,1,603609
F496,540.4195,1.813,1.779,1.855,2214,133887,1.0,0.97,12,1,142044
F497,579.3342,5.383,5.282,5.484,2705,150604,1.0,1.0,12,1,175426
F498,446.2506,1.636,1.586,1.703,809,72486,1.0,0.98,8,1,90530
F499,540.4289,1.838,1.813,1.88,2215,65080,1.0,0.95,13,1,79883
F500,446.368,1.577,1.501,1.653,819,201449,1.0,0.99,19,1,217657
F501,579.3945,1.636,1.602,1.712,2706,41453,0.9,0.92,5,1,57241
F502,579.3945,4.036,3.935,4.137,2706,566433,1.0,1.0,35,1,594187
F503,579.3945,5.375,5.282,5.459,2706,278817,1.0,1.0,25,1,302017
F504,447.2913,1.754,1.653,1.855,833,371897,1.0,0.97,17,1,400198
F505,579.4226,2.394,2.293,2.495,2707,598544,1.0,0.98,37,1,626571
F506,579.4226,2.512,2.495,2.579,2707,56095,0.86,0.92,8,1,72823
F507,447.3417,1.586,1.51,1.686,834,143563,1.0,0.96,10,1,166449
F508,502.3891,1.636,1.602,1.678,1648,22735,1.0,0.85,6,1,34379
F509,579.4935,1.644,1.586,1.746,2708,266754,1.0,0.86,29,1,289117
F510,448.2669,4.878,4.811,4.962,844,84784,1.0,0.98,7,1,107463
F511,579.5277,1.493,1.409,1.56,2709,350130,0.71,0.94,27,1,370381
F512,502.4237,1.678,1.577,1.779,1652,294525,0.95,0.94,16,1,323598
F513,448.2926,1.754,1.653,1.855,846,94946,1.0,0.94,6,1,119738
F514,579.5782,1.577,1.535,1.602,2710,33695,1.0,0.94,6,1,48942
F515,503.1045,1.552,1.468,1.594,1658,120283,1.0,0.81,15,1,141393
F516,448.3169,3.421,3.32,3.522,848,224524,1.0,0.98,16,1,250476
F517,579.7287,4.028,3.935,4.129,2711,283822,1.0,0.96,20,1,306667
F518,579.9241,2.377,2.276,2.478,2712,324237,1.0,0.98,24,1,343822
F519,449.3211,3.43,3.329,3.506,866,65484,1.0,0.99,5,1,87517
F520,580.0636,4.019,3.943,4.103,2713,78741,1.0,0.92,8,1,99332
F521,451.36,1.729,1.653,1.83,869,182412,1.0,0.99,14,1,205375
F522,580.3259,5.383,5.316,5.468,2715,72424,1.0,0.96,6,1,93108
F523,540.4419,1.737,1.644,1.838,2217,1084496,1.0,0.96,24,1,1119620
F524,540.4505,1.628,1.594,1.661,2218,109963,1.0,1.0,21,1,122273
F525,452.3911,1.661,1.56,1.762,872,519380,1.0,0.99,11,1,574708
F526,580.4065,5.358,5.257,5.459,2719,531338,1.0,1.0,44,1,557804
F527,540.4567,1.661,1.636,1.703,2219,63710,1.0,0.89,14,1,72714
F528,453.1643,1.636,1.586,1.678,874,154234,1.0,0.99,24,1,168365
F529,580.4153,2.461,2.428,2.478,2720,25785,0.75,0.87,5,1,39419
F530,453.3647,1.813,1.729,1.906,890,89978,0.81,0.92,7,1,113997
F531,503.2969,2.571,2.537,2.655,1661,70652,0.93,0.81,6,1,85641
F532,580.4267,1.67,1.611,1.771,2721,76015,0.91,0.87,5,1,99165
F533,580.4267,2.394,2.293,2.495,2721,155536,1.0,0.96,11,1,181730
F534,540.5304,1.653,1.552,1.737,2222,190861,1.0,0.97,6,1,225803
F535,453.3944,1.67,1.569,1.771,891,155457,1.0,0.96,10,1,183292
F536,503.3038,2.613,2.579,2.706,1662,70103,1.0,0.84,7,1,85007
F537,580.497,1.653,1.594,1.72,2724,77606,1.0,0.94,11,1,93875
F538,541.2567,2.596,2.545,2.672,2227,45958,1.0,0.99,5,1,63374
F539,454.1682,1.644,1.602,1.678,894,32012,1.0,0.91,5,1,44526
F540,454.2726,1.644,1.594,1.686,902,43773,1.0,0.98,6,1,57889
F541,541.3808,1.644,1.611,1.678,2235,57390,1.0,0.98,11,1,68611
F542,580.9142,2.495,2.394,2.596,2726,78739,1.0,0.95,6,1,103759
F543,541.4136,1.653,1.56,1.754,2236,1095840,1.0,0.94,73,1,1125506
F544,454.2897,3.666,3.564,3.766,904,210274,1.0,0.99,15,1,235751
F545,503.329,1.67,1.611,1.712,1665,39561,1.0,0.96,3,1,52316
F546,581.2364,1.628,1.535,1.729,2728,1112348,1.0,0.96,107,1,1136348
F547,581.2364,1.889,1.788,1.99,2728,505839,0.98,0.92,30,1,530839
F548,454.8262,2.183,2.116,2.259,911,87079,1.0,0.86,9,1,104745
F549,503.3732,1.703,1.602,1.804,1668,428382,1.0,0.99,29,1,454970
F550,541.4317,1.796,1.762,1.855,2238,27738,1.0,0.79,6,1,39074
F551,455.3309,2.192,2.158,2.251,928,34639,1.0,0.87,5,1,50394
F552,581.4091,5.35,5.274,5.442,2738,171419,1.0,1.0,15,1,193474
F553,455.3418,2.074,1.981,2.175,929,247212,1.0,0.99,19,1,270947
F554,581.4272,1.653,1.552,1.754,2740,91709,1.0,0.93,7,1,117222
F555,541.446,1.586,1.56,1.619,2240,18700,0.76,0.96,3,1,27979
F556,541.446,1.746,1.644,1.821,2240,339356,1.0,0.86,16,1,370442
F557,455.3573,2.537,2.444,2.638,931,249828,1.0,0.99,20,1,275408
F558,582.2395,1.619,1.543,1.72,2741,436573,1.0,0.96,38,1,462173
F559,582.2395,1.897,1.796,1.998,2741,221215,0.98,0.94,12,1,247465
F560,455.8438,2.074,2.032,2.133,932,65745,1.0,0.99,8,1,79764
F561,541.4573,1.594,1.543,1.636,2241,33169,1.0,0.98,5,1,45642
F562,582.4217,5.35,5.249,5.442,2744,791561,1.0,1.0,70,1,816185
F563,456.3503,1.796,1.695,1.897,934,465704,1.0,0.94,34,1,491123
F564,456.3589,2.537,2.47,2.605,935,58261,0.86,0.99,6,1,76177
F565,583.2505,1.628,1.586,1.678,2748,46085,0.88,0.94,7,1,57108
F566,583.2505,1.906,1.804,2.006,2748,240815,0.9,0.95,13,1,267365
F567,583.2505,2.166,2.066,2.268,2748,256975,0.98,0.98,15,1,282747
F568,457.3542,1.813,1.788,1.863,951,35966,1.0,0.95,7,1,48702
F569,458.346,1.678,1.577,1.779,968,691707,1.0,0.98,47,1,719736
F570,459.2435,5.392,5.291,5.493,972,212512,1.0,1.0,16,1,237497
F571,542.3212,1.695,1.594,1.796,2249,87120,0.85,0.88,3,1,116931
F572,542.3212,3.556,3.379,3.691,2249,169611,0.86,0.92,7,1,214276
F573,542.3212,5.366,5.266,5.468,2249,899079,1.0,1.0,60,1,931689
F574,583.4185,5.341,5.266,5.434,2758,241533,1.0,0.98,24,1,264981
F575,583.4378,1.83,1.754,1.922,2759,132879,1.0,0.99,11,1,155448
F576,459.2766,2.503,2.411,2.605,976,97763,1.0,0.96,4,1,123410
F577,504.3793,3.093,2.992,3.177,1690,2290159,1.0,0.98,161,1,2313159
F578,504.3793,3.278,3.177,3.379,1690,2505074,1.0,0.92,159,1,2530074
F579,542.3862,1.602,1.526,1.628,2252,37373,1.0,0.86,5,1,52425
F580,583.5046,2.739,2.672,2.832,2760,79084,1.0,0.82,7,1,100148
F581,583.8698,2.545,2.47,2.638,2761,187320,1.0,0.99,15,1,211213
F582,542.4156,1.653,1.56,1.754,2254,306589,1.0,0.97,20,1,335271
F583,504.4103,1.653,1.611,1.754,1692,53382,1.0,0.84,5,1,71361
F584,459.3228,1.577,1.476,1.678,982,1413656,1.0,0.97,101,1,1438656
F585,459.3228,3.084,2.983,3.186,982,912723,1.0,0.96,64,1,937723
F586,459.3228,3.278,3.186,3.379,982,903031,1.0,0.93,58,1,927031
F587,584.2566,1.922,1.821,2.023,2762,85846,0.98,0.96,5,1,111745
F588,584.2566,2.175,2.074,2.276,2762,92928,1.0,0.98,6,1,118560
F589,542.445,1.737,1.661,1.838,2257,107522,0.78,0.97,8,1,130688
F590,459.3529,1.67,1.594,1.771,984,263565,1.0,0.93,20,1,284348
F591,542.878,2.47,2.386,2.571,2259,410474,1.0,0.97,30,1,436773
F592,460.2692,1.636,1.602,1.686,990,38383,1.0,0.8,5,1,50236
F593,584.4269,5.341,5.291,5.392,2768,42357,1.0,0.99,5,1,57661
F594,543.3223,5.375,5.274,5.476,2267,280177,1.0,0.99,20,1,307046
F595,460.3491,1.644,1.611,1.729,998,53210,1.0,0.84,7,1,68435
F596,543.3803,1.266,1.206,1.358,2269,97547,1.0,0.99,10,1,117862
F597,543.3803,2.503,2.47,2.605,2269,129314,1.0,0.94,17,1,145439
F598,584.4692,1.779,1.678,1.88,2770,1130624,1.0,0.98,22,1,1185912
F599,505.3315,1.737,1.636,1.838,1698,365098,1.0,0.92,19,1,396703
F600,584.4757,1.611,1.569,1.653,2771,41172,1.0,0.85,7,1,56925
F601,543.3885,2.461,2.428,2.503,2270,97325,1.0,0.98,21,1,107329
F602,505.3424,1.628,1.577,1.67,1699,18747,1.0,0.93,5,1,31313
F603,461.3309,1.586,1.484,1.686,1014,144354,1.0,0.98,9,1,170699
F604,543.4216,1.644,1.602,1.72,2271,56738,1.0,0.93,7,1,70980
F605,585.2626,1.468,1.4,1.543,2775,135312,1.0,0.96,11,1,155983
F606,462.1988,1.88,1.762,2.074,1016,106980,1.0,0.94,5,1,145059
F607,543.4393,2.335,2.293,2.394,2272,51686,1.0,0.92,8,1,67192
F608,505.383,3.093,2.992,3.186,1703,938051,1.0,0.97,61,1,964570
F609,505.383,3.286,3.186,3.388,1703,943072,1.0,0.95,60,1,968783
F610,543.8985,2.352,2.251,2.453,2273,1239012,1.0,1.0,87,1,1269411
F611,463.2961,1.661,1.586,1.762,1035,341613,1.0,0.96,20,1,367728
F612,505.4202,1.636,1.577,1.686,1704,66165,1.0,0.98,9,1,83261
F613,585.4229,1.586,1.535,1.67,2785,66687,1.0,0.9,7,1,85227
F614,544.3361,5.333,5.232,5.434,2280,3344759,1.0,1.0,229,1,3369759
F615,585.4725,1.771,1.67,1.872,2788,400761,1.0,0.98,24,1,428777
F616,505.6831,3.379,3.278,3.472,1706,526035,1.0,0.98,39,1,546442
F617,463.3397,2.175,2.074,2.268,1038,1448246,1.0,0.99,114,1,1472246
F618,506.0179,3.396,3.295,3.497,1707,446010,1.0,0.94,33,1,471286
F619,463.3823,2.209,2.141,2.251,1039,45020,1.0,0.87,5,1,58861
F620,585.485,1.636,1.586,1.678,2789,29578,1.0,0.92,5,1,43797
F621,463.8419,2.183,2.082,2.284,1040,754992,1.0,1.0,54,1,783743
F622,585.5205,2.79,2.697,2.866,2790,94801,1.0,0.99,7,1,114649
F623,506.3516,3.388,3.286,3.489,1716,227998,1.0,0.98,17,1,252985
F624,544.3986,1.653,1.586,1.712,2283,76947,0.91,0.91,7,1,92953
F625,544.3986,1.872,1.771,1.973,2283,215447,1.0,0.95,15,1,241189
F626,544.3986,2.343,2.242,2.444,2283,465605,1.0,1.0,33,1,496378
F627,464.302,1.67,1.611,1.771,1052,99977,1.0,0.9,10,1,121958
F628,506.3575,5.316,5.232,5.4,1717,65173,0.81,0.98,5,1,86146
F629,506.3875,3.084,3.0,3.186,1720,190410,1.0,0.94,14,1,214857
F630,506.3875,3.286,3.194,3.388,1720,191863,1.0,0.95,13,1,215252
F631,544.7123,3.539,3.455,3.64,2285,189089,1.0,0.96,16,1,212558
F632,464.3535,1.703,1.611,1.796,1056,106420,1.0,0.94,9,1,132181
F633,586.4334,1.577,1.501,1.628,2794,71074,1.0,0.81,7,1,84706
F634,544.899,2.352,2.276,2.436,2286,115121,1.0,0.95,11,1,137932
F635,464.3856,1.577,1.51,1.653,1057,97195,1.0,0.98,10,1,116156
F636,506.4346,1.686,1.586,1.788,1721,114180,1.0,0.96,4,1,140451
F637,545.0468,3.539,3.489,3.606,2288,58237,1.0,0.9,7,1,74666
F638,465.2809,3.404,3.346,3.506,1069,95224,1.0,0.94,7,1,115691
F639,586.4752,1.762,1.686,1.863,2798,135026,1.0,0.98,9,1,160633
F640,545.3415,5.333,5.232,5.434,2289,1094191,1.0,1.0,72,1,1131638
F641,507.3254,1.678,1.602,1.779,1732,396713,1.0,0.91,28,1,422374
F642,465.3404,1.653,1.577,1.695,1075,85651,1.0,0.8,8,1,99926
F643,465.3404,1.712,1.695,1.779,1075,57261,1.0,0.96,9,1,74658
F644,586.9045,2.646,2.571,2.748,2800,320187,1.0,0.9,27,1,345826
F645,466.3245,3.489,3.421,3.59,1088,63505,1.0,0.94,6,1,86131
F646,507.3679,2.318,2.217,2.419,1735,3943002,1.0,0.99,292,1,3968002
F647,587.4204,2.512,2.411,2.613,2801,3523471,1.0,0.99,239,1,3548471
F648,467.2953,3.758,3.657,3.859,1103,208630,1.0,0.99,15,1,234595
F649,507.4096,2.293,2.242,2.394,1736,180625,1.0,0.9,16,1,202954
F650,587.4672,2.503,2.428,2.579,2804,170359,1.0,0.93,17,1,189249
F651,507.8675,2.318,2.226,2.419,1737,2233774,1.0,0.99,166,1,2257774
F652,545.4088,1.636,1.552,1.729,2295,250908,1.0,0.96,22,1,275924
F653,508.329,1.678,1.619,1.779,1747,118407,1.0,0.85,10,1,141158
F654,587.5374,2.773,2.697,2.866,2807,96548,1.0,0.99,8,1,119194
F655,467.3764,1.653,1.586,1.602,1108,59108,0.73,0.9,8,1,11791
F656,467.3764,1.703,1.661,1.804,1108,155563,0.73,0.78,9,1,126465
F657,546.3649,1.653,1.594,1.72,2303,133927,1.0,0.99,16,1,149987
F658,508.3355,5.383,5.299,5.468,1748,86328,1.0,0.99,7,1,109210
F659,467.4169,1.67,1.569,1.771,1109,209709,1.0,0.99,14,1,236103
F660,587.5449,1.619,1.518,1.72,2808,972465,1.0,0.99,106,1,997465
F661,546.3737,2.327,2.293,2.402,2304,47018,1.0,0.94,5,1,64453
F662,467.8,3.766,3.716,3.8,1110,46836,1.0,0.98,7,1,55641
F663,508.3708,2.318,2.217,2.419,1749,807177,1.0,0.99,57,1,835438
F664,508.3708,5.476,5.375,5.577,1749,349842,1.0,0.99,25,1,376733
F665,546.3969,1.72,1.628,1.821,2307,1820994,1.0,0.99,115,1,1844994
F666,587.9248,2.503,2.402,2.605,2809,2293117,1.0,0.98,164,1,2318117
F667,468.3059,5.468,5.366,5.569,1116,292147,1.0,0.99,20,1,318081
F668,508.8703,2.301,2.234,2.377,1751,120404,1.0,0.93,14,1,136065
F669,546.4461,1.762,1.678,1.804,2309,73230,0.71,0.81,7,1,92192
F670,588.3479,1.67,1.569,1.771,2816,158261,1.0,0.96,9,1,185742
F671,547.329,2.731,2.638,2.832,2315,89095,1.0,0.83,5,1,113559
F672,547.3525,5.316,5.215,5.417,2316,529404,1.0,1.0,28,1,568253
F673,509.3776,1.653,1.619,1.695,1760,28527,1.0,0.94,5,1,39887
F674,509.3776,5.459,5.383,5.56,1760,86756,1.0,0.92,7,1,108454
F675,547.3982,1.737,1.636,1.838,2320,691704,1.0,1.0,43,1,718403
F676,509.8425,2.31,2.259,2.377,1762,104223,1.0,0.96,11,1,121824
F677,588.4097,3.918,3.817,4.019,2822,217155,1.0,0.95,4,1,281621
