archive_path,category,bytes,sha256,original_source_path
03_cross_domain/summary/domain_gap.csv,cross-domain summary,598,7ba1f6704da70a71d462182471cea6af4dcc130d495d7dead9657bde479a5629,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\domain_gap.csv
03_cross_domain/summary/domain_shift_attribute_statistics.csv,cross-domain summary,6757,75a27f19d1657e19816b1ab2d67226f8f5032995fc5bfdf3a14f355d2e77c826,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\domain_shift_attribute_statistics.csv
03_cross_domain/summary/domain_shift_descriptive_statistics.csv,cross-domain summary,2176,8a1d5204cf957c3f2102e61de44e9e273713f9e08a3969002641b18da795be6c,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\domain_shift_descriptive_statistics.csv
03_cross_domain/summary/evaluation_complete.json,cross-domain summary,1090,6209a7dee333b849b9378e66882460b464972bba31385de5df72aba1f68e227f,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\evaluation_complete.json
03_cross_domain/summary/external_B_attribute_shift.csv,cross-domain summary,2095,a6f7f0ea21611886eaaf95aa1e892fcc7a03438e58ea7cd91be15741b1bb51ed,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\external_B_attribute_shift.csv
03_cross_domain/summary/external_B_failure_analysis.csv,cross-domain summary,1263,4a86369660fc63717fc97200d2baba7dafdf4b27ddec39823bf10d92cf99b469,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\external_B_failure_analysis.csv
03_cross_domain/summary/external_domain_raw_metrics.csv,cross-domain summary,1233,67d1312a48bdd4817d1011d87c34235a0e1d72f969732eb5255ad6b4976ea469,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\external_domain_raw_metrics.csv
03_cross_domain/summary/external_domain_summary.csv,cross-domain summary,1564,625aab5dc361fdc5171a5203e7617cbfa6f5c542a7345874d3188a056ae234e6,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\external_domain_summary.csv
03_cross_domain/summary/integrity_audit.json,cross-domain summary,1371,f365b5cf100acbaa66330afe092a443094833ebfbb9d0a4ae144b6cc60c9814f,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\integrity_audit.json
03_cross_domain/summary/provenance/build_cross_domain_workbook.mjs,cross-domain summary,5876,e96086a57828e1c34fdc52ee4a0d9baae5fd271165599e8e5911bc5e487cacdf,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\provenance\build_cross_domain_workbook.mjs
03_cross_domain/summary/provenance/evaluate_cross_domain_seed.py,cross-domain summary,16189,0d7cecf488cfbcbf9005b0859a5d2741877f68f7f8c6fef33847495d3c697914,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\provenance\evaluate_cross_domain_seed.py
03_cross_domain/summary/provenance/evaluate_cross_domain_with_seen.py,cross-domain summary,10096,89dd40e2856e95d9edffb4452dbcec3023e2250f68165b549645ae58e7d66212,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\provenance\evaluate_cross_domain_with_seen.py
03_cross_domain/summary/provenance/finalize_cross_domain_3seed.py,cross-domain summary,28170,9edfda9db4b5cb03238ae166af70891618e71a68a19f0e613aea630f7fa3b373,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\provenance\finalize_cross_domain_3seed.py
03_cross_domain/summary/seen_vs_unseen_domain_gap.csv,cross-domain summary,2278,86561ca11cbfff995453241efe5a299ba237e642cce91e0b97894b47be7ad1eb,D:\CODE\LipidBench\PeakTruthLab\results\domain_generalization\summary\seen_vs_unseen_domain_gap.csv
CHECKPOINT_INDEX.csv,excluded checkpoint index,13458,83d0f9b6ee56d9da7eff96ecb48d348e82f96243e72ea563fcda2dc69c1542ce,generated during curation
EXCLUDED_ARTIFACTS_SUMMARY.csv,exclusion summary,421,42780cea75ddeb2014c90385730c9e0327797886ec865f2c6877ea9363b59e0f,generated during curation
README.md,archive documentation,3810,a780093055273c4450684431ccfbda428ec4f017f5a39ad530094eb9c8fe25b4,generated during curation
